custom_edit_url	learn_path
https://github.com/netdata/netdata/edit/master/contrib/README.md	/docs/install-the-netdata-agent/build-the-netdata-agent-yourself/netdata-contrib
https://github.com/netdata/netdata/edit/master/packaging/PLATFORM_SUPPORT.md	/docs/install-the-netdata-agent/platform-support-policy
https://github.com/netdata/netdata/edit/master/packaging/building-native-packages-locally.md	/docs/install-the-netdata-agent/build-the-netdata-agent-yourself/how-to-build-native-deb-rpm-packages-locally-for-testing
https://github.com/netdata/netdata/edit/master/packaging/maintainers/README.md	/docs/install-the-netdata-agent/build-the-netdata-agent-yourself/package-maintainers
https://github.com/netdata/netdata/edit/master/packaging/docker/README.md	/docs/install-the-netdata-agent/docker
https://github.com/netdata/netdata/edit/master/packaging/makeself/README.md	/docs/install-the-netdata-agent/static-binary-linux-packages
https://github.com/netdata/netdata/edit/master/packaging/installer/UPDATE.md	/docs/maintenance-operations-on-netdata-agents/update-netdata-agents
https://github.com/netdata/netdata/edit/master/packaging/installer/README.md	/docs/install-the-netdata-agent
https://github.com/netdata/netdata/edit/master/packaging/installer/UNINSTALL.md	/docs/maintenance-operations-on-netdata-agents/uninstall-netdata-agents
https://github.com/netdata/netdata/edit/master/packaging/installer/REINSTALL.md	/docs/maintenance-operations-on-netdata-agents/reinstall-netdata-agents
https://github.com/netdata/netdata/edit/master/packaging/installer/methods/synology.md	/docs/install-the-netdata-agent/install-netdata-on-embedded-systems/synology
https://github.com/netdata/netdata/edit/master/packaging/installer/methods/freebsd.md	/docs/install-the-netdata-agent/freebsd
https://github.com/netdata/netdata/edit/master/packaging/installer/methods/offline.md	/docs/install-the-netdata-agent/offline-systems
https://github.com/netdata/netdata/edit/master/packaging/installer/methods/packages.md	/docs/install-the-netdata-agent/native-linux-distribution-packages
https://github.com/netdata/netdata/edit/master/packaging/installer/methods/kubernetes.md	/docs/install-the-netdata-agent/kubernetes
https://github.com/netdata/netdata/edit/master/packaging/installer/methods/ansible.md	/docs/install-the-netdata-agent/install-with-a-cicd-provisioning-system/ansible
https://github.com/netdata/netdata/edit/master/packaging/installer/methods/pfsense.md	/docs/install-the-netdata-agent/pfsense
https://github.com/netdata/netdata/edit/master/packaging/installer/methods/aws.md	/docs/install-the-netdata-agent/aws
https://github.com/netdata/netdata/edit/master/packaging/installer/methods/gcp.md	/docs/install-the-netdata-agent/gcp
https://github.com/netdata/netdata/edit/master/packaging/installer/methods/macos.md	/docs/install-the-netdata-agent/macos
https://github.com/netdata/netdata/edit/master/packaging/installer/methods/azure.md	/docs/install-the-netdata-agent/azure
https://github.com/netdata/netdata/edit/master/packaging/installer/methods/kickstart.md	/docs/install-the-netdata-agent/one-line-installer-for-all-linux-systems
https://github.com/netdata/netdata/edit/master/packaging/installer/methods/manual.md	/docs/install-the-netdata-agent/from-a-git-checkout
https://github.com/netdata/netdata/edit/master/packaging/installer/methods/source.md	/docs/install-the-netdata-agent/build-the-netdata-agent-yourself/compile-from-source-code
https://github.com/netdata/netdata/edit/master/web/README.md	/docs/contributing-to-netdata/web
https://github.com/netdata/netdata/edit/master/web/gui/README.md	/docs/netdata-dashboards-and-visualizations/accessing-netdata-dashboards/netdata-agent-dashboards
https://github.com/netdata/netdata/edit/master/web/gui/custom/README.md	/docs/miscellaneous/build-a-custom-dashboard-html-page
https://github.com/netdata/netdata/edit/master/web/gui/confluence/README.md	/docs/exporting-data-to-other-systems/atlassian-confluence-dashboards
https://github.com/netdata/netdata/edit/master/web/api/README.md	/docs/netdata-apis/api
https://github.com/netdata/netdata/edit/master/web/api/exporters/shell/README.md	/docs/exporting-data-to-other-systems/shell-scripts
https://github.com/netdata/netdata/edit/master/web/api/health/README.md	/docs/alerts-and-notifications/health-api-calls
https://github.com/netdata/netdata/edit/master/web/api/formatters/README.md	/docs/netdata-apis/formatters
https://github.com/netdata/netdata/edit/master/web/api/formatters/value/README.md	/docs/netdata-apis/formatters/value-formatter
https://github.com/netdata/netdata/edit/master/web/api/formatters/json/README.md	/docs/netdata-apis/formatters/json-formatter
https://github.com/netdata/netdata/edit/master/web/api/formatters/ssv/README.md	/docs/netdata-apis/formatters/ssv-formatter
https://github.com/netdata/netdata/edit/master/web/api/formatters/csv/README.md	/docs/netdata-apis/formatters/csv-formatter
https://github.com/netdata/netdata/edit/master/web/api/queries/README.md	/docs/netdata-apis/queries
https://github.com/netdata/netdata/edit/master/web/api/queries/sum/README.md	/docs/netdata-apis/queries/sum
https://github.com/netdata/netdata/edit/master/web/api/queries/incremental_sum/README.md	/docs/netdata-apis/queries/incremental-sum-incremental_sum
https://github.com/netdata/netdata/edit/master/web/api/queries/stddev/README.md	/docs/netdata-apis/queries/standard-deviation-stddev
https://github.com/netdata/netdata/edit/master/web/api/queries/trimmed_mean/README.md	/docs/netdata-apis/queries/trimmed-mean
https://github.com/netdata/netdata/edit/master/web/api/queries/median/README.md	/docs/netdata-apis/queries/median
https://github.com/netdata/netdata/edit/master/web/api/queries/countif/README.md	/docs/netdata-apis/queries/countif
https://github.com/netdata/netdata/edit/master/web/api/queries/des/README.md	/docs/netdata-apis/queries/double-exponential-smoothing
https://github.com/netdata/netdata/edit/master/web/api/queries/min/README.md	/docs/netdata-apis/queries/min
https://github.com/netdata/netdata/edit/master/web/api/queries/average/README.md	/docs/netdata-apis/queries/average-or-mean
https://github.com/netdata/netdata/edit/master/web/api/queries/percentile/README.md	/docs/netdata-apis/queries/percentile
https://github.com/netdata/netdata/edit/master/web/api/queries/max/README.md	/docs/netdata-apis/queries/max
https://github.com/netdata/netdata/edit/master/web/api/queries/ses/README.md	/docs/netdata-apis/queries/single-or-simple-exponential-smoothing-ses
https://github.com/netdata/netdata/edit/master/web/api/badges/README.md	/docs/netdata-apis/netdata-badges
https://github.com/netdata/netdata/edit/master/web/server/README.md	/docs/typical-netdata-agent-configurations/securing-netdata-agents/web-server
https://github.com/netdata/netdata/edit/master/collectors/README.md	/docs/data-collection
https://github.com/netdata/netdata/edit/master/collectors/REFERENCE.md	/docs/data-collection/collectors-configuration
https://github.com/netdata/netdata/edit/master/collectors/COLLECTORS.md	/docs/data-collection/monitor-anything
https://github.com/netdata/netdata/edit/master/collectors/freebsd.plugin/README.md	/docs/data-collection/freebsd-systems
https://github.com/netdata/netdata/edit/master/collectors/freeipmi.plugin/README.md	/docs/data-collection/hardware-devices-and-sensors/server-hardware
https://github.com/netdata/netdata/edit/master/collectors/proc.plugin/README.md	/docs/data-collection/linux-systems/os-provided-metrics
https://github.com/netdata/netdata/edit/master/collectors/apps.plugin/README.md	/docs/data-collection/apm/application-monitoring
https://github.com/netdata/netdata/edit/master/collectors/ioping.plugin/README.md	/docs/data-collection/synthetic-checks/disk-latency-with-check
https://github.com/netdata/netdata/edit/master/collectors/xenstat.plugin/README.md	/docs/data-collection/containers-and-vms/xen
https://github.com/netdata/netdata/edit/master/collectors/ebpf.plugin/README.md	/docs/data-collection/linux-systems/ebpf-for-systems-monitoring
https://github.com/netdata/netdata/edit/master/collectors/statsd.plugin/k6.md	/docs/data-collection/synthetic-checks/k6-load-test
https://github.com/netdata/netdata/edit/master/collectors/statsd.plugin/README.md	/docs/data-collection/apm/statsd
https://github.com/netdata/netdata/edit/master/collectors/statsd.plugin/asterisk.md	/docs/data-collection/telephony-servers/asterisk
https://github.com/netdata/netdata/edit/master/collectors/plugins.d/README.md	/docs/contributing-to-netdata/external-plugins
https://github.com/netdata/netdata/edit/master/collectors/diskspace.plugin/README.md	/docs/data-collection/storage,-mount-points-and-filesystems/disks
https://github.com/netdata/netdata/edit/master/collectors/tc.plugin/README.md	/docs/data-collection/networking-stack-and-network-interfaces/network-interface-qos
https://github.com/netdata/netdata/edit/master/collectors/perf.plugin/README.md	/docs/data-collection/linux-systems/other/perf
https://github.com/netdata/netdata/edit/master/collectors/timex.plugin/README.md	/docs/data-collection/system-clock-and-ntp/linux-kernel
https://github.com/netdata/netdata/edit/master/collectors/nfacct.plugin/README.md	/docs/data-collection/networking-stack-and-network-interfaces/netfilter-accounting
https://github.com/netdata/netdata/edit/master/collectors/macos.plugin/README.md	/docs/data-collection/macos-systems
https://github.com/netdata/netdata/edit/master/collectors/cgroups.plugin/README.md	/docs/data-collection/containers-and-vms/cgroups
https://github.com/netdata/netdata/edit/master/collectors/idlejitter.plugin/README.md	/docs/data-collection/synthetic-checks/cpu-idle-jitter-check
https://github.com/netdata/netdata/edit/master/collectors/slabinfo.plugin/README.md	/docs/data-collection/linux-systems/other/slabinfo
https://github.com/netdata/netdata/edit/master/collectors/cups.plugin/README.md	/docs/data-collection/hardware-devices-and-sensors/cups.plugin
https://github.com/netdata/netdata/edit/master/collectors/charts.d.plugin/README.md	/docs/contributing-to-netdata/external-plugins/charts.d.plugin
https://github.com/netdata/netdata/edit/master/collectors/charts.d.plugin/ap/README.md	/docs/data-collection/networking-stack-and-network-interfaces/linux-access-points
https://github.com/netdata/netdata/edit/master/collectors/charts.d.plugin/example/README.md	/docs/data-collection/examples/example-module-in-bash
https://github.com/netdata/netdata/edit/master/collectors/charts.d.plugin/sensors/README.md	/docs/data-collection/hardware-devices-and-sensors/sensors
https://github.com/netdata/netdata/edit/master/collectors/charts.d.plugin/nut/README.md	/docs/data-collection/ups/nut
https://github.com/netdata/netdata/edit/master/collectors/charts.d.plugin/apcupsd/README.md	/docs/data-collection/ups/apc-ups
https://github.com/netdata/netdata/edit/master/collectors/charts.d.plugin/opensips/README.md	/docs/data-collection/telephony-servers/opensips
https://github.com/netdata/netdata/edit/master/collectors/charts.d.plugin/libreswan/README.md	/docs/data-collection/vpns/libreswan-ipsec
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/README.md	/docs/contributing-to-netdata/external-plugins/python.d.plugin
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/oracledb/README.md	/docs/data-collection/database-servers/oracledb
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/tomcat/README.md	/docs/data-collection/web-servers-and-web-proxies/apache-tomcat
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/rethinkdbs/README.md	/docs/data-collection/database-servers/rethinkdb
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/zscores/README.md	/docs/data-collection/netdata-specific/zscores
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/icecast/README.md	/docs/data-collection/media-streaming-servers/icecast
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/example/README.md	/docs/data-collection/examples/example-module-in-python
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/fail2ban/README.md	/docs/data-collection/access-control,-authentication-and-authorization/fail2ban
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/exim/README.md	/docs/data-collection/mail-servers/exim
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/uwsgi/README.md	/docs/data-collection/web-servers-and-web-proxies/uwsgi
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/sensors/README.md	/docs/data-collection/hardware-devices-and-sensors/linux-machine-sensors
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/adaptec_raid/README.md	/docs/data-collection/storage,-mount-points-and-filesystems/hardware-storage/adaptec-raid
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/bind_rndc/README.md	/docs/data-collection/dns-and-dhcp-servers/isc-bind
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/squid/README.md	/docs/data-collection/web-servers-and-web-proxies/squid
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/nvidia_smi/README.md	/docs/data-collection/hardware-devices-and-sensors/nvidia-smi
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/spigotmc/README.md	/docs/data-collection/gaming/spigotmc
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/beanstalk/README.md	/docs/data-collection/message-brokers/beanstalk
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/openldap/README.md	/docs/data-collection/access-control,-authentication-and-authorization/openldap
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/puppet/README.md	/docs/data-collection/provisioning-systems/puppet
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/samba/README.md	/docs/data-collection/storage,-mount-points-and-filesystems/filesystems/smbfs
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/ceph/README.md	/docs/data-collection/storage,-mount-points-and-filesystems/software-storage/ceph
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/hpssa/README.md	/docs/data-collection/storage,-mount-points-and-filesystems/hardware-storage/hp-smart-storage-arrays
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/am2320/README.md	/docs/data-collection/hardware-devices-and-sensors/am2320
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/w1sensor/README.md	/docs/data-collection/hardware-devices-and-sensors/wire-sensors
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/nsd/README.md	/docs/data-collection/dns-and-dhcp-servers/nsd
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/alarms/README.md	/docs/data-collection/netdata-specific/alarms
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/anomalies/README.md	/docs/data-collection/netdata-specific/anomalies
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/retroshare/README.md	/docs/data-collection/p2p/retroshare
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/boinc/README.md	/docs/data-collection/distributed-computing-systems/boinc
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/memcached/README.md	/docs/data-collection/database-servers/memcached
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/monit/README.md	/docs/data-collection/synthetic-checks/monit
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/hddtemp/README.md	/docs/data-collection/storage,-mount-points-and-filesystems/hardware-storage/hard-drive-temperature
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/smartd_log/README.md	/docs/data-collection/storage,-mount-points-and-filesystems/hardware-storage/s.m.a.r.t.-attributes
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/varnish/README.md	/docs/data-collection/web-servers-and-web-proxies/varnish-cache
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/megacli/README.md	/docs/data-collection/storage,-mount-points-and-filesystems/hardware-storage/megaraid-controllers
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/gearman/README.md	/docs/data-collection/distributed-computing-systems/gearman
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/dovecot/README.md	/docs/data-collection/mail-servers/dovecot
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/ipfs/README.md	/docs/data-collection/storage,-mount-points-and-filesystems/filesystems/ipfs
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/riakkv/README.md	/docs/data-collection/database-servers/riak-kv
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/postfix/README.md	/docs/data-collection/mail-servers/postfix
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/changefinder/README.md	/docs/data-collection/netdata-specific/change-finder
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/tor/README.md	/docs/data-collection/vpns/tor
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/pandas/README.md	/docs/data-collection/generic-data-collection/structured-data-pandas
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/go_expvar/README.md	/docs/data-collection/apm/go-applications
https://github.com/netdata/netdata/edit/master/collectors/python.d.plugin/litespeed/README.md	/docs/data-collection/web-servers-and-web-proxies/litespeed
https://github.com/netdata/netdata/edit/master/libnetdata/README.md	/docs/contributing-to-netdata/libnetdata
https://github.com/netdata/netdata/edit/master/libnetdata/adaptive_resortable_list/README.md	/docs/contributing-to-netdata/libnetdata/adaptive-re-sortable-list-arl
https://github.com/netdata/netdata/edit/master/libnetdata/log/README.md	/docs/contributing-to-netdata/libnetdata/log
https://github.com/netdata/netdata/edit/master/libnetdata/locks/README.md	/docs/contributing-to-netdata/libnetdata/locks
https://github.com/netdata/netdata/edit/master/libnetdata/procfile/README.md	/docs/contributing-to-netdata/libnetdata/procfile
https://github.com/netdata/netdata/edit/master/libnetdata/string/README.md	/docs/contributing-to-netdata/libnetdata/string
https://github.com/netdata/netdata/edit/master/libnetdata/socket/README.md	/docs/contributing-to-netdata/libnetdata/socket
https://github.com/netdata/netdata/edit/master/libnetdata/circular_buffer/README.md	/docs/contributing-to-netdata/libnetdata/circular-buffer
https://github.com/netdata/netdata/edit/master/libnetdata/simple_pattern/README.md	/docs/contributing-to-netdata/libnetdata/simple-patterns
https://github.com/netdata/netdata/edit/master/libnetdata/json/README.md	/docs/contributing-to-netdata/libnetdata/json
https://github.com/netdata/netdata/edit/master/libnetdata/buffer/README.md	/docs/contributing-to-netdata/libnetdata/buffer-library
https://github.com/netdata/netdata/edit/master/libnetdata/onewayalloc/README.md	/docs/contributing-to-netdata/libnetdata/one-way-allocator
https://github.com/netdata/netdata/edit/master/libnetdata/july/README.md	/docs/contributing-to-netdata/libnetdata/july-interface
https://github.com/netdata/netdata/edit/master/libnetdata/aral/README.md	/docs/contributing-to-netdata/libnetdata/array-allocator
https://github.com/netdata/netdata/edit/master/libnetdata/ebpf/README.md	/docs/contributing-to-netdata/libnetdata/ebpf
https://github.com/netdata/netdata/edit/master/libnetdata/parser/README.md	/docs/contributing-to-netdata/libnetdata/parser
https://github.com/netdata/netdata/edit/master/libnetdata/popen/README.md	/docs/contributing-to-netdata/libnetdata/popen
https://github.com/netdata/netdata/edit/master/libnetdata/statistical/README.md	/docs/contributing-to-netdata/libnetdata/statistical-functions
https://github.com/netdata/netdata/edit/master/libnetdata/dictionary/README.md	/docs/contributing-to-netdata/libnetdata/dictionaries
https://github.com/netdata/netdata/edit/master/libnetdata/url/README.md	/docs/contributing-to-netdata/libnetdata/url
https://github.com/netdata/netdata/edit/master/libnetdata/clocks/README.md	/docs/contributing-to-netdata/libnetdata/clocks
https://github.com/netdata/netdata/edit/master/libnetdata/avl/README.md	/docs/contributing-to-netdata/libnetdata/avl
https://github.com/netdata/netdata/edit/master/libnetdata/storage_number/README.md	/docs/contributing-to-netdata/libnetdata/storage-number
https://github.com/netdata/netdata/edit/master/libnetdata/threads/README.md	/docs/contributing-to-netdata/libnetdata/threads
https://github.com/netdata/netdata/edit/master/libnetdata/config/README.md	/docs/contributing-to-netdata/libnetdata/netdata-ini-config-files
https://github.com/netdata/netdata/edit/master/libnetdata/worker_utilization/README.md	/docs/contributing-to-netdata/libnetdata/worker-utilization
https://github.com/netdata/netdata/edit/master/cli/README.md	/docs/typical-netdata-agent-configurations/agent-cli
https://github.com/netdata/netdata/edit/master/aclk/README.md	/docs/typical-netdata-agent-configurations/securing-netdata-agents/agent-cloud-link-aclk
https://github.com/netdata/netdata/edit/master/database/README.md	/docs/typical-netdata-agent-configurations/optimizing-metrics-database/database-modes-for-parent-child-setups
https://github.com/netdata/netdata/edit/master/database/engine/README.md	/docs/contributing-to-netdata/database-engine
https://github.com/netdata/netdata/edit/master/ml/README.md	/docs/machine-learning-and-assisted-troubleshooting/machine-learning-ml-powered-anomaly-detection
https://github.com/netdata/netdata/edit/master/exporting/README.md	/docs/exporting-data-to-other-systems/exporting-reference
https://github.com/netdata/netdata/edit/master/exporting/WALKTHROUGH.md	/docs/exporting-data-to-other-systems/prometheus/user-guide-netdata-prometheus-grafana-stack
https://github.com/netdata/netdata/edit/master/exporting/TIMESCALE.md	/docs/exporting-data-to-other-systems/timescaledb
https://github.com/netdata/netdata/edit/master/exporting/opentsdb/README.md	/docs/exporting-data-to-other-systems/opentsdb
https://github.com/netdata/netdata/edit/master/exporting/json/README.md	/docs/exporting-data-to-other-systems/json-document-databases
https://github.com/netdata/netdata/edit/master/exporting/aws_kinesis/README.md	/docs/exporting-data-to-other-systems/aws-kinesis-data-streams
https://github.com/netdata/netdata/edit/master/exporting/pubsub/README.md	/docs/exporting-data-to-other-systems/google-cloud-pub-sub-service
https://github.com/netdata/netdata/edit/master/exporting/mongodb/README.md	/docs/exporting-data-to-other-systems/mongodb
https://github.com/netdata/netdata/edit/master/exporting/prometheus/README.md	/docs/exporting-data-to-other-systems/prometheus
https://github.com/netdata/netdata/edit/master/exporting/prometheus/remote_write/README.md	/docs/exporting-data-to-other-systems/prometheus/remote-write
https://github.com/netdata/netdata/edit/master/exporting/graphite/README.md	/docs/exporting-data-to-other-systems/graphite
https://github.com/netdata/netdata/edit/master/registry/README.md	/docs/typical-netdata-agent-configurations/securing-netdata-agents/registry
https://github.com/netdata/helmchart/edit/master/charts/netdata/README.md	/docs/install-the-netdata-agent/kubernetes-helm-chart-reference
https://github.com/netdata/netdata-grafana-datasource-plugin/edit/master/README.md	/docs/exporting-data-to-other-systems/grafana-data-source-plugin
https://github.com/netdata/.github/edit/main/CONTRIBUTING.md	/docs/contributing-to-netdata
https://github.com/netdata/.github/edit/main/CODE_OF_CONDUCT.md	/docs/contributing-to-netdata/community-code-of-conduct
https://github.com/netdata/.github/edit/main/SECURITY.md	/docs/contributing-to-netdata/security-policy
